school_year,dbn,school_name,report_type,avg_metric_score,n_metric_rows
2018,07X334,International Community High School,HS,3.9132000000000002,25
2018,07X343,Academy of Applied Mathematics and Technology,EMS,3.884074074074074,27
2018,07X359,Concourse Village Elementary School,EMS,4.114166666666667,12
2018,07X369,Young Leaders Elementary School,EMS,3.2455,20
2018,07X381,Bronx Haven High School,HST,2.7842307692307693,26
2018,07X427,Community School for Social Justice,HS,3.373846153846154,26
2018,07X456,Alfred E. Smith Campus YABC,YABC,1.9133333333333333,24
2018,07X473,Mott Haven Village Preparatory High School,HS,2.326774193548387,31
2018,07X495,University Heights Secondary School,HS,4.5945,20
2016,75Q255,P.S. Q255,D75,3.126666666666667,3
2018,07X500,Hostos-Lincoln Academy of Science,EMS,3.1668421052631577,19
2018,07X500,Hostos-Lincoln Academy of Science,HS,3.5300000000000002,29
2018,08X123,J.H.S. 123 James M. Kieran,EMS,3.024814814814815,27
2018,07X522,Bronx Design and Construction Academy,HS,2.4619354838709677,31
2018,07X527,Bronx Leadership Academy II High School,HS,3.523548387096774,31
2018,07X548,Careers in Sports High School,HS,2.313225806451613,31
2018,07X551,The Urban Assembly Bronx Academy of Letters,EMS,2.6084,25
2018,07X551,The Urban Assembly Bronx Academy of Letters,HS,3.673,30
2017,03M145,"P.S. 145, The Bloomingdale School",EMS,2.4463636363636363,22
2018,07X557,Mott Haven Community High School,HST,3.848888888888889,27
2018,07X584,I.S. 584,EMS,3.235925925925926,27
2018,07X600,Alfred E. Smith Career and Technical Education Hig,HS,3.7158064516129032,31
2018,07X670,Health Opportunities High School,HS,2.6348387096774193,31
2018,08X014,P.S. X014 Senator John Calandra,EMS,3.4015789473684213,19
2018,08X036,P.S. 036 Unionport,EMS,3.356666666666667,21
2018,08X048,P.S. 048 Joseph R. Drake,EMS,2.9435,20
2018,08X062,P.S. 062 Inocensio Casanova,EMS,2.9465,20
2018,08X069,P.S. 069 Journey Prep School,EMS,4.591666666666667,18
2018,08X071,P.S. 071 Rose E. Scala,EMS,3.435925925925926,27
2018,08X072,P.S. 072 Dr. William Dorney,EMS,4.056842105263158,19
2016,75Q256,P.S. Q256,D75,3.4166666666666665,3
2018,08X075,P.S. 75 School of Research and Discovery,EMS,3.26,22
2018,08X093,P.S. 093 Albert G. Oliver,EMS,2.97,17
2018,08X100,P.S. 100 Isaac Clason,EMS,2.9273684210526314,19
2018,08X101,M.S. X101 Edward R. Byrne,EMS,3.907,20
2018,08X107,P.S. 107,EMS,3.3265000000000002,20
2018,08X119,The Dr. Emmett W. Bassett School,EMS,3.3085,20
2018,08X130,P.S. 130 Abram Stevens Hewitt,EMS,3.273636363636364,22
2018,08X131,J.H.S. 131 Albert Einstein,EMS,2.6977777777777776,27
2018,08X138,P.S. 138 Samuel Randall,EMS,2.4410526315789474,19
2018,08X140,P.S. X140 The Eagle School,EMS,3.169,20
2018,08X146,P.S. 146 Edward Collins,EMS,3.1065,20
2018,08X152,P.S. 152 Evergreen,EMS,3.185,22
2018,08X182,P.S. 182,EMS,2.63,17
2018,08X269,Bronx Studio School for Writers and Artists,EMS,2.937777777777778,27
2018,08X269,Bronx Studio School for Writers and Artists,HS,3.0012903225806453,31
2018,08X282,Women's Academy of Excellence,HS,2.706,30
2018,08X293,Renaissance High School for Musical Theater and th,HS,3.214,30
2018,08X301,M.S. 301 Paul L. Dunbar,EMS,2.1277777777777778,27
2018,08X302,M.S. 302 Luisa Dessus Cruz,EMS,3.573703703703704,27
2018,08X304,P.S. 304 Early Childhood School,EMS,3.028235294117647,17
2018,08X312,Millennium Art Academy,HS,3.0363333333333333,30
2018,08X320,Pelham Lab High School,HS,2.6574193548387095,31
2018,08X333,The Longwood Academy of Discovery,EMS,2.445,22
2018,08X337,The School for Inquiry and Social Justice,EMS,4.322592592592593,27
2018,08X348,Schuylerville Preparatory High School,HS,2.3746666666666667,30
2018,09X053,P.S. 053 Basheer Quisim,EMS,3.0595454545454546,22
2018,08X349,Bronx River High School,HS,3.26741935483871,31
2018,08X367,"Archimedes Academy for Math, Science and Technolog",EMS,2.7446153846153845,26
2016,75Q277,The Riverview School,D75,3.973333333333333,3
2018,08X367,"Archimedes Academy for Math, Science and Technolog",HS,2.8026666666666666,30
2018,08X371,Urban Institute of Mathematics,EMS,3.2363636363636363,22
2018,08X375,The Bronx Mathematics Preparatory School,EMS,2.9285185185185187,27
2016,75Q993,P.S. Q993,D75,2.7800000000000002,3
2018,08X376,Antonia Pantoja Preparatory Academy: A College Boa,EMS,2.79,27
2018,08X376,Antonia Pantoja Preparatory Academy: A College Boa,HS,2.911935483870968,31
2017,03M149,P.S. 149 Sojourner Truth,EMS,3.0004,25
2018,08X377,Bronx Community High School,HST,3.213846153846154,26
2018,08X405,Herbert H. Lehman High School,HS,2.2593548387096773,31
2018,08X408,Herbert H. Lehman Yabc,YABC,2.78,24
2018,08X424,The Hunts Point School,EMS,2.8444444444444446,27
2018,08X432,Bronx Bridges High School,HS,3.2929032258064517,31
2018,08X448,Soundview Academy for Culture and Scholarship,EMS,3.125,24
2018,08X452,Gotham Collaborative High School,HS,2.575806451612903,31
2018,08X467,Mott Hall Community School,EMS,2.542222222222222,27
2018,08X507,Stevenson Yabc,YABC,2.7395652173913043,23
2018,08X530,Longwood Preparatory Academy,HS,3.469,30
2018,08X537,Bronx Arena High School,HST,2.533846153846154,26
2018,08X558,Westchester Square Academy,HS,2.9848387096774194,31
2018,08X559,School for Tourism and Hospitality,HS,1.783548387096774,31
2018,08X561,Bronx Compass High School,HS,2.644,30
2018,08X562,Blueprint Middle School,EMS,3.557037037037037,27
2018,08X583,P.S. 583,EC,2.635,2
2018,09X004,P.S./M.S. 004 Crotona Park West,EMS,2.904074074074074,27
2018,09X011,P.S. 011 Highbridge,EMS,2.649090909090909,22
2018,09X022,J.H.S. 022 Jordan L. Mott,EMS,3.1311999999999998,25
2018,09X028,P.S. 028 Mount Hope,EMS,3.0613636363636365,22
2018,09X035,P.S. 035 Franz Siegel,EMS,2.8585,20
2018,09X042,P.S. 042 Claremont,EMS,3.6359090909090908,22
2018,09X055,P.S. 055 Benjamin Franklin,EMS,3.4636842105263157,19
2018,09X058,P.S. 058,EMS,3.4155,20
2018,09X063,P.S. 063 Author's Academy,EMS,3.198,20
2018,09X070,P.S. 070 Max Schoenfeld,EMS,3.162272727272727,22
2018,09X073,P.S. 073 Bronx,EMS,2.9779999999999998,20
2018,09X088,P.S. X088 - S. Silverstein Little Sparrow School,EC,2.7750000000000004,2
2018,09X109,P.S. 109 Sedgwick,EMS,2.6735,20
2018,09X110,P.S. 110 Theodore Schoenfeld,EMS,3.152,20
2018,09X114,P.S. X114 - Luis Llorens Torres Schools,EMS,2.5568181818181817,22
2018,09X117,I.S. 117 Joseph H. Wade,EMS,2.7965384615384616,26
2018,09X126,P.S. 126 Dr Marjorie H Dunbar,EMS,2.636842105263158,19
2018,09X128,Mott Hall III,EMS,3.79,23
2018,09X132,P.S. 132 Garret A. Morgan,EMS,3.285,20
2018,09X163,P.S. 163 Arthur A. Schomburg,EMS,3.239,20
2018,09X170,P.S. 170,EC,2.735,2
2018,09X199,P.S. 199X - The Shakespeare School,EMS,3.263,20
2018,09X204,P.S. 204 Morris Heights,EMS,4.232,20
2018,09X215,Kappa,EMS,3.3537037037037036,27
2018,09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,EMS,2.9556,25
2018,09X219,I.S. 219 New Venture School,EMS,2.794814814814815,27
2018,09X227,Bronx Collegiate Academy,HS,3.071290322580645,31
2018,09X229,I.S. 229 Roland Patterson,EMS,2.404074074074074,27
2018,09X231,Eagle Academy for Young Men,EMS,2.9970833333333333,24
2018,09X231,Eagle Academy for Young Men,HS,3.209,30
2018,09X232,I.S. 232,EMS,2.8877777777777776,27
2018,09X236,P.S. 236 Langston Hughes,EMS,3.4811111111111113,18
2018,09X241,Urban Assembly School for Applied Math and Science,EMS,3.1992592592592595,27
2018,09X241,Urban Assembly School for Applied Math and Science,HS,3.393666666666667,30
2018,09X339,I.S. 339,EMS,3.4815384615384617,26
2018,09X250,Eximius College Preparatory Academy: A College Boa,HS,3.6616666666666666,30
2018,09X252,Mott Hall Bronx High School,HS,3.5023333333333335,30
2018,09X260,Bronx Center for Science and Mathematics,HS,3.968,30
2018,09X263,Validus Preparatory Academy,HS,2.9858064516129033,31
2018,09X274,The New American Academy at Roberto Clemente State,EMS,2.879090909090909,22
2018,09X294,The Walton Avenue School,EMS,4.44125,16
2018,09X297,Morris Academy for Collaborative Studies,HS,3.7758064516129033,31
2018,09X303,I.S. X303 Leadership & Community Service,EMS,4.1536,25
2018,09X311,Lucero Elementary School,EMS,3.680555555555556,18
2018,09X313,I.S. 313 School of Leadership Development,EMS,2.953333333333333,27
2018,09X323,Bronx Writing Academy,EMS,3.010740740740741,27
2018,09X324,Bronx Early College Academy for Teaching & Learnin,EMS,3.0717391304347825,23
2018,09X324,Bronx Early College Academy for Teaching & Learnin,HS,3.864642857142857,28
2018,09X327,Comprehensive Model School Project M.S. 327,EMS,3.904074074074074,27
2018,09X327,Comprehensive Model School Project M.S. 327,HS,3.0064516129032257,31
2018,09X328,New Millennium Business Academy Middle School,EMS,3.0296296296296297,27
2018,09X329,DreamYard Preparatory School,HS,3.132258064516129,31
2018,09X350,New Directions Secondary School,EMS,1.8588,25
2018,09X350,New Directions Secondary School,HST,2.2054545454545456,11
2018,09X361,The Highbridge Green School,EMS,3.4412,25
2018,09X365,Academy for Language and Technology,HS,4.503333333333334,30
2018,09X403,Bronx International High School,HS,3.8372,25
2018,09X404,School for Excellence,HS,2.951290322580645,31
2018,09X412,Bronx High School of Business,HS,2.908709677419355,31
2018,09X413,Bronx High School for Medical Science,EMS,3.9595652173913045,23
2018,09X413,Bronx High School for Medical Science,HS,3.1013793103448277,29
2018,09X443,The Family School,EMS,3.8868181818181817,22
2018,09X449,Grant Avenue Elementary School,EMS,3.3565,20
2018,09X454,Science and Technology Academy: A Mott Hall School,EMS,4.328888888888889,27
2018,09X457,Sheridan Academy for Young Leaders,EMS,3.2545,20
2018,09X505,"Bronx School for Law, Government and Justice",EMS,3.7428,25
2018,09X505,"Bronx School for Law, Government and Justice",HS,3.02037037037037,27
2016,75X010,P.S. X010,D75,3.7866666666666666,3
2018,09X517,Frederick Douglass Academy III Secondary School,HS,3.7364516129032257,31
2018,09X525,Bronx Leadership Academy High School,HS,2.540967741935484,31
2018,09X543,High School for Violin and Dance,HS,2.6383870967741934,31
2018,10X086,P.S. 086 Kingsbridge Heights,EMS,3.4518181818181817,22
2018,09X555,Mount Eden Children's Academy,EMS,2.924736842105263,19
2018,09X564,Claremont International HS,HS,3.6752000000000002,25
2018,09X568,Young Women's Leadership School of the Bronx,EMS,2.7835,20
2018,09X568,Young Women's Leadership School of the Bronx,HS,3.7142105263157896,19
2018,10X003,P.S. 3 Raul Julia Micro Society,EMS,3.2752,25
2018,10X007,Milton Fein School,EMS,3.091578947368421,19
2018,10X008,P.S. 008 Isaac Varian,EMS,3.169090909090909,22
2018,10X009,P.S. 9 Ryer Avenue Elementary School,EMS,3.5336363636363637,22
2018,10X015,P.S. X015 Institute for Environmental Learning,EMS,3.0507692307692307,26
2018,10X020,"PS/MS 20 P.O.George J. Werdann, III",EMS,2.852,25
2018,10X023,P.S. 023 The New Children's School,EMS,3.057,20
2018,10X024,P.S. 024 Spuyten Duyvil,EMS,3.501818181818182,11
2018,10X032,P.S. 032 Belmont,EMS,3.104,20
2018,10X033,P.S. 033 Timothy Dwight,EMS,2.568636363636364,22
2018,10X037,P.S. X037 - Multiple Intelligence School,EMS,2.7666666666666666,27
2018,10X045,Thomas C. Giordano Middle School 45,EMS,2.8156,25
2018,10X046,P.S. 046 Edgar Allan Poe,EMS,2.8004545454545453,22
2018,10X051,P.S. 051 Bronx New School,EMS,2.0060000000000002,15
2018,10X054,P.S./I.S. 54,EMS,3.396190476190476,21
2018,10X056,P.S. 056 Norwood Heights,EMS,3.5895454545454544,22
2018,10X059,P.S. 059 The Community School of Technology,EMS,2.700454545454545,22
2018,10X080,J.H.S. 080 The Mosholu Parkway,EMS,3.961851851851852,27
2018,10X081,P.S. 081 Robert J. Christen,EMS,3.2454545454545456,11
2018,10X085,P.S. 085 Great Expectations,EMS,2.61,22
2018,10X091,P.S. 091 Bronx,EMS,3.2285,20
2018,10X094,P.S. 094 Kings College School,EMS,2.461,20
2018,10X095,P.S. 095 Sheila Mencher,EMS,3.057037037037037,27
2018,10X118,J.H.S. 118 William W. Niles,EMS,2.4948148148148146,27
2018,10X141,Riverdale / Kingsbridge Academy (Middle School / H,EMS,2.7111111111111112,18
2018,10X141,Riverdale / Kingsbridge Academy (Middle School / H,HS,3.602,30
2018,10X159,P.S. 159 Luis Munoz Marin Biling,EMS,2.6844444444444444,18
2018,10X205,P.S. 205 Fiorello LaGuardia,EMS,3.778,20
2018,10X206,I.S. 206 Ann Mersereau,EMS,3.2092,25
2018,10X207,P.S. 207,EC,3.2249999999999996,2
2018,10X209,P.S. 209,EC,3.245,2
2018,10X213,Bronx Engineering and Technology Academy,HS,2.5733333333333333,30
2018,10X225,Theatre Arts Production Company School,EMS,3.236818181818182,22
2018,10X225,Theatre Arts Production Company School,HS,2.6389655172413793,29
2018,10X226,P.S. 226,EMS,3.535,20
2018,10X228,Jonas Bronck Academy,EMS,3.6554166666666665,24
2018,10X237,"The Marie Curie School for Medicine, Nursing, and",HS,2.6961290322580647,31
2018,10X243,West Bronx Academy for the Future,EMS,2.2199999999999998,27
2018,10X243,West Bronx Academy for the Future,HS,3.3033333333333332,30
2018,10X244,The New School for Leadership and Journalism,EMS,3.5881481481481483,27
2016,75X811,P.S. X811,D75,2.4966666666666666,3
2018,10X246,P.S. 246 Poe Center,EMS,2.7354545454545454,22
2018,10X254,I.S. 254,EMS,3.3933333333333335,27
2018,10X264,Bronx Academy for Software Engineering (BASE),HS,2.9593333333333334,30
2017,03M163,P.S. 163 Alfred E. Smith,EMS,3.4166666666666665,15
2018,10X268,Kingsbridge International High School,HS,1.8506666666666667,30
2018,10X279,"P.S. 279 Captain Manuel Rivera, Jr.",EMS,3.5084,25
2018,10X280,P.S./M.S. 280 Mosholu Parkway,EMS,3.3596,25
2018,10X284,Bronx School of Law and Finance,HS,3.137741935483871,31
2018,10X291,P.S. 291,EMS,2.987,20
2018,10X306,P.S. 306,EMS,2.8665,20
2018,10X307,Luisa Pineiro Fuentes School of Science and Discov,EMS,2.5759090909090907,22
2018,10X308,Bronx Dance Academy School,EMS,3.578333333333333,24
2018,10X310,P.S. 310 Marble Hill,EMS,3.2486363636363635,22
2018,10X315,P.S. 315 Lab School,EMS,2.6326923076923077,26
2018,10X319,Providing Urban Learners Success In Education High,HST,2.636296296296296,27
2018,10X331,The Bronx School of Young Leaders,EMS,3.2244,25
2018,10X340,P.S. 340,EMS,3.26,19
2018,10X342,International School for Liberal Arts,EMS,3.6317391304347826,23
2018,10X342,International School for Liberal Arts,HS,2.339,30
2018,10X344,Ampark Neighborhood,EMS,2.5752941176470587,17
2018,10X351,Bronx Collaborative High School,HS,2.9392592592592592,27
2018,10X353,World View High School,HS,4.354193548387097,31
2018,10X360,P.S. 360,EMS,3.223333333333333,21
2018,10X363,Academy For Personal Leadership And Excellence,EMS,3.0244444444444447,27
2016,84K731,Brooklyn Excelsior Charter School,EMS,3.213636363636364,22
2018,10X368,In-Tech Academy (M.S. / High School 368),EMS,2.4928,25
2018,10X368,In-Tech Academy (M.S. / High School 368),HS,3.250689655172414,29
2018,10X374,Knowledge and Power Preparatory Academy Internatio,HS,4.110967741935484,31
2018,10X382,"Elementary School for Math, Science, and Technolog",EMS,2.2244444444444444,18
2018,10X386,School for Environmental Citizenship,EMS,3.073,20
2018,10X390,M.S. 390,EMS,3.018,25
2018,10X391,The Angelo Patri Middle School,EMS,2.3025925925925925,27
2018,10X396,P.S. 396,EMS,2.9231818181818183,22
2018,10X397,English Language Learners and International Suppor,HST,3.4585,20
2018,10X433,High School for Teaching and the Professions,HS,3.3512903225806454,31
2018,10X434,Belmont Preparatory High School,HS,3.9506451612903226,31
2018,10X437,Fordham High School for the Arts,HS,4.253846153846154,26
2017,03M165,P.S. 165 Robert E. Simon,EMS,2.524814814814815,27
2018,10X438,Fordham Leadership Academy,HS,3.8138709677419356,31
2018,10X439,Bronx High School for Law and Community Service,HS,4.157,30
2018,10X440,DeWitt Clinton High School,HS,2.9116129032258065,31
2018,10X442,"Celia Cruz Bronx High School of Music, The",HS,4.141,30
2018,10X445,The Bronx High School of Science,HS,4.7725,24
2018,10X447,Creston Academy,EMS,4.1768,25
2018,10X459,East Fordham Academy for the Arts,EMS,2.3266666666666667,27
2018,10X477,Marble Hill High School for International Studies,HS,4.713793103448276,29
2017,27Q487,John Adams Yabc,YABC,3.3,23
2018,10X503,Walton Yabc,YABC,2.850833333333333,24
2018,10X504,Kennedy Yabc,YABC,2.9891666666666667,24
2018,10X524,Crotona International High School,HS,3.4979999999999998,25
2018,10X546,Bronx Theatre High School,HS,3.2843333333333335,30
2018,10X549,Discovery High School,HS,4.299032258064516,31
2018,10X565,High School for Energy and Technology,HS,3.275483870967742,31
2018,10X668,Dewitt Clinton Campus YABC,YABC,3.5775,24
2018,10X696,High School of American Studies at Lehman College,HS,4.735,24
2018,11X083,P.S. 083 Donald Hertz,EMS,2.9788,25
2018,11X016,P.S. 016 Wakefield,EMS,3.7957894736842106,19
2018,11X019,P.S. 019 Judith K. Weiss,EMS,3.4808695652173913,23
2018,11X021,P.S. 021 Philip H. Sheridan,EMS,2.743888888888889,18
2018,11X041,P.S. 041 Gun Hill Road,EMS,2.3965,20
2018,11X068,P.S. 068 Bronx,EMS,3.7452941176470587,17
2018,11X076,P.S. 076 The Bennington School,EMS,2.14,20
2018,11X078,P.S. 078 Anne Hutchinson,EMS,2.4170588235294117,17
2018,11X087,P.S. 087 Bronx,EMS,3.328421052631579,19
2018,11X089,P.S. 089 Bronx,EMS,2.671851851851852,27
2018,11X096,P.S. 096 Richard Rodgers,EMS,2.000952380952381,21
2018,11X097,P.S. 097 Bronx,EMS,2.7864705882352943,17
2018,11X103,P.S. 103 Hector Fontanez,EMS,2.828181818181818,22
2018,11X105,P.S. 105 Sen Abraham Bernstein,EMS,2.899,20
2018,11X265,Bronx Lab School,HS,2.978076923076923,26
2018,11X106,P.S. 106 Parkchester,EMS,3.0165,20
2018,11X108,P.S. 108 Philip J. Abinanti,EMS,3.6746666666666665,15
2018,11X111,P.S. 111 Seton Falls,EMS,2.7342105263157896,19
2018,11X112,P.S. 112 Bronxwood,EMS,2.506842105263158,19
2018,11X121,P.S. 121 Throop,EMS,2.2405882352941178,17
2018,11X127,J.H.S. 127 The Castle Hill,EMS,2.6992592592592595,27
2018,11X144,J.H.S. 144 Michelangelo,EMS,3.4144,25
2017,02M500,Unity Center for Urban Technologies,HS,3.9146666666666667,30
2018,11X153,P.S. 153 Helen Keller,EMS,2.8233333333333333,15
2018,11X160,P.S. 160 Walt Disney,EMS,2.7594736842105263,19
2018,11X169,Baychester Academy,EMS,2.96,17
2018,11X175,P.S. 175 City Island,EMS,1.9705263157894737,19
2018,11X178,P.S. 178 - Dr. Selman Waksman,EMS,2.4382352941176473,17
2018,11X180,M.S. 180 Dr. Daniel Hale Williams,EMS,2.938181818181818,22
2018,11X181,I.S. 181 Pablo Casals,EMS,3.2725,24
2018,11X189,Cornerstone Academy for Social Action,EMS,2.199411764705882,17
2018,11X194,P.S./M.S. 194,EMS,2.8856,25
2018,11X249,Bronx Health Sciences High School,HS,4.118,25
2018,11X253,Bronx High School for Writing and Communication Ar,HS,2.8819354838709677,31
2018,11X270,Academy for Scholarship and Entrepreneurship: A Co,HS,2.981,30
2018,11X275,High School of Computers and Technology,HS,3.287333333333333,30
2018,11X544,High School for Contemporary Arts,HS,3.330967741935484,31
2018,11X287,North Bronx School of Empowerment,EMS,2.1285185185185185,27
2017,29Q295,P.S./I.S. 295,EMS,3.5369565217391306,23
2018,11X288,Collegiate Institute for Math and Science,HS,3.3238461538461537,26
